,date,v,vw,o,c,h,l,n,prev_close,returns,outlier_id,day type,day
8753,2015-11-19 23:00:00,2101.0,1.0134,1.0132,1.01356,1.01376,1.0131,2101.0,1.0132,0.0003553099091984958,54,prior day,Thursday
8754,2015-11-20 00:00:00,2517.0,1.0142,1.01357,1.01472,1.0149,1.01334,2517.0,1.01356,0.0011444808398121966,54,prior day,Friday
8755,2015-11-20 01:00:00,3525.0,1.0149,1.01471,1.0144,1.0154,1.01437,3525.0,1.01472,-0.00031535793125206754,54,prior day,Friday
8756,2015-11-20 02:00:00,4666.0,1.0136,1.01441,1.01331,1.01451,1.01304,4666.0,1.0144,-0.001074526813880161,54,prior day,Friday
8757,2015-11-20 03:00:00,2475.0,1.0138,1.01331,1.01374,1.01412,1.01329,2475.0,1.01331,0.0004243518765236231,54,prior day,Friday
8758,2015-11-20 04:00:00,8049.0,1.0136,1.01374,1.01343,1.01392,1.01316,8049.0,1.01374,-0.00030579833093301285,54,prior day,Friday
8759,2015-11-20 05:00:00,2756.0,1.0135,1.01344,1.01296,1.01407,1.01294,2756.0,1.01343,-0.0004637715481088683,54,prior day,Friday
8760,2015-11-20 06:00:00,4644.0,1.0126,1.01296,1.0128,1.01314,1.01222,4644.0,1.01296,-0.00015795293002700996,54,prior day,Friday
8761,2015-11-20 07:00:00,9202.0,1.0142,1.01281,1.01558,1.01573,1.01272,9202.0,1.0128,0.002744865718799373,54,prior day,Friday
8762,2015-11-20 08:00:00,19081.0,1.0159,1.01558,1.01468,1.01674,1.01463,19081.0,1.01558,-0.0008861931113254504,54,prior day,Friday
8763,2015-11-20 09:00:00,11974.0,1.0144,1.01467,1.01432,1.01503,1.01376,11974.0,1.01468,-0.00035479165845381396,54,prior day,Friday
8764,2015-11-20 10:00:00,9854.0,1.0137,1.01432,1.01358,1.01451,1.01305,9854.0,1.01432,-0.0007295528038490663,54,prior day,Friday
8765,2015-11-20 11:00:00,7658.0,1.0144,1.01359,1.01629,1.01633,1.01359,7658.0,1.01358,0.00267369127251918,54,prior day,Friday
8766,2015-11-20 12:00:00,8695.0,1.0162,1.01629,1.01528,1.0176,1.01467,8695.0,1.01629,-0.0009938108217142306,54,prior day,Friday
8767,2015-11-20 13:00:00,11625.0,1.0149,1.01528,1.01452,1.01554,1.01401,11625.0,1.01528,-0.0007485619730516429,54,prior day,Friday
8768,2015-11-20 14:00:00,14248.0,1.0145,1.01452,1.01536,1.01569,1.0135,14248.0,1.01452,0.0008279777628828922,54,prior day,Friday
8769,2015-11-20 15:00:00,15501.0,1.0163,1.01537,1.01718,1.01742,1.01523,15501.0,1.01536,0.001792467696186508,54,prior day,Friday
8770,2015-11-20 16:00:00,13215.0,1.018,1.01717,1.01833,1.01877,1.01656,13215.0,1.01718,0.0011305766924241377,54,prior day,Friday
8771,2015-11-20 17:00:00,5987.0,1.019,1.01833,1.01914,1.01971,1.01813,5987.0,1.01833,0.0007954199522747807,54,prior day,Friday
8772,2015-11-20 18:00:00,6418.0,1.0193,1.01914,1.01901,1.01979,1.01873,6418.0,1.01914,-0.000127558529740726,54,prior day,Friday
8773,2015-11-20 19:00:00,5721.0,1.0189,1.01901,1.01853,1.0194,1.01836,5721.0,1.01901,-0.00047104542644334793,54,prior day,Friday
8774,2015-11-20 20:00:00,4614.0,1.0187,1.01853,1.01858,1.01906,1.01833,4614.0,1.01853,4.909035570882107e-05,54,prior day,Friday
8775,2015-11-20 21:00:00,2998.0,1.0186,1.01858,1.01775,1.01896,1.01763,2998.0,1.01858,-0.0008148599030023252,54,prior day,Friday
8776,2015-11-20 22:00:00,,,,,,,,,,54,prior day,Friday
8777,2015-11-20 23:00:00,,,,,,,,,,54,prior day,Friday
8778,2015-11-23 00:00:00,5294.0,1.0197,1.01975,1.01949,1.01999,1.01919,5294.0,1.01974,-0.00024516053111585644,54,post day,Monday
8779,2015-11-23 01:00:00,7121.0,1.0199,1.01948,1.02067,1.02093,1.01917,7121.0,1.01949,0.0011574414658309144,54,post day,Monday
8780,2015-11-23 02:00:00,11397.0,1.021,1.02068,1.02138,1.02168,1.02037,11397.0,1.02067,0.0006956215035221849,54,post day,Monday
8781,2015-11-23 03:00:00,7701.0,1.0207,1.02137,1.02043,1.02145,1.02036,7701.0,1.02138,-0.0009301141592747131,54,post day,Monday
8782,2015-11-23 04:00:00,2409.0,1.0207,1.02043,1.02066,1.02087,1.0204,2409.0,1.02043,0.0002253951765431754,54,post day,Monday
8783,2015-11-23 05:00:00,3152.0,1.0205,1.02067,1.02065,1.02078,1.02022,3152.0,1.02066,-9.797581956619706e-06,54,post day,Monday
8784,2015-11-23 06:00:00,2472.0,1.0205,1.02066,1.02064,1.02106,1.02012,2472.0,1.02065,-9.797677950389959e-06,54,post day,Monday
8785,2015-11-23 07:00:00,8889.0,1.02,1.02064,1.01917,1.02131,1.01893,8889.0,1.02064,-0.0014402727700267306,54,post day,Monday
8786,2015-11-23 08:00:00,11908.0,1.0186,1.01918,1.01823,1.01944,1.01787,11908.0,1.01917,-0.0009223191420469018,54,post day,Monday
8787,2015-11-23 09:00:00,9790.0,1.0185,1.01823,1.01858,1.01943,1.01776,9790.0,1.01823,0.0003437337340287288,54,post day,Monday
8788,2015-11-23 10:00:00,8811.0,1.02,1.01858,1.02079,1.021,1.01842,8811.0,1.01858,0.002169687211608362,54,post day,Monday
8789,2015-11-23 11:00:00,9522.0,1.021,1.02079,1.02151,1.0226,1.02017,9522.0,1.02079,0.0007053360632449689,54,post day,Monday
8790,2015-11-23 12:00:00,11223.0,1.0206,1.02151,1.02063,1.02177,1.01949,11223.0,1.02151,-0.0008614697849262287,54,post day,Monday
8791,2015-11-23 13:00:00,12558.0,1.0204,1.02064,1.01933,1.02143,1.01932,12558.0,1.02063,-0.0012737230925995286,54,post day,Monday
8792,2015-11-23 14:00:00,16183.0,1.0192,1.01935,1.01806,1.02015,1.01751,16183.0,1.01933,-0.0012459164353056463,54,post day,Monday
8793,2015-11-23 15:00:00,15895.0,1.0194,1.01807,1.02014,1.02045,1.01804,15895.0,1.01806,0.0020431015853683296,54,post day,Monday
8794,2015-11-23 16:00:00,11489.0,1.0204,1.02014,1.0206,1.02132,1.01954,11489.0,1.02014,0.00045091850138207,54,post day,Monday
8795,2015-11-23 17:00:00,6668.0,1.0194,1.02059,1.01943,1.02059,1.01879,6668.0,1.0206,-0.0011463844797177086,54,post day,Monday
8796,2015-11-23 18:00:00,7666.0,1.0196,1.01943,1.01912,1.02009,1.01894,7666.0,1.01943,-0.00030409150211395825,54,post day,Monday
8797,2015-11-23 19:00:00,4809.0,1.0192,1.01914,1.01937,1.01974,1.01881,4809.0,1.01912,0.0002453096789387741,54,post day,Monday
8798,2015-11-23 20:00:00,4620.0,1.0189,1.01936,1.01874,1.01946,1.01858,4620.0,1.01937,-0.0006180287824834264,54,post day,Monday
8799,2015-11-23 21:00:00,1501.0,1.0185,1.01873,1.01795,1.01888,1.01782,1501.0,1.01874,-0.0007754677346526773,54,post day,Monday
8800,2015-11-23 22:00:00,2959.0,1.0182,1.01796,1.01837,1.01843,1.01784,2959.0,1.01795,0.00041259393879865123,54,post day,Monday
8801,2015-11-23 23:00:00,9514.0,1.0186,1.01838,1.01847,1.01884,1.01814,9514.0,1.01837,9.819613696396103e-05,54,post day,Monday
8802,2015-11-24 00:00:00,5822.0,1.0182,1.01847,1.01808,1.01868,1.01777,5822.0,1.01847,-0.00038292733217462513,54,post day,Tuesday
8803,2015-11-24 01:00:00,5879.0,1.0177,1.01807,1.01749,1.01829,1.01692,5879.0,1.01808,-0.0005795222379381684,54,post day,Tuesday
8804,2015-11-24 02:00:00,2458.0,1.0178,1.01748,1.01795,1.01828,1.01723,2458.0,1.01749,0.00045209289526177646,54,post day,Tuesday
8805,2015-11-24 03:00:00,3464.0,1.0182,1.01795,1.01802,1.01832,1.01791,3464.0,1.01795,6.876565646644187e-05,54,post day,Tuesday
8806,2015-11-24 04:00:00,5491.0,1.0181,1.01802,1.01796,1.0185,1.01788,5491.0,1.01802,-5.893793835086638e-05,54,post day,Tuesday
8807,2015-11-24 05:00:00,5721.0,1.0184,1.01796,1.01829,1.01871,1.01794,5721.0,1.01796,0.00032417776729924696,54,post day,Tuesday
8808,2015-11-24 06:00:00,3367.0,1.019,1.0183,1.01884,1.01937,1.01822,3367.0,1.01829,0.0005401211835528685,54,post day,Tuesday
8809,2015-11-24 07:00:00,7954.0,1.0187,1.01885,1.01895,1.01939,1.01812,7954.0,1.01884,0.00010796592202902762,54,post day,Tuesday
8810,2015-11-24 08:00:00,12800.0,1.0182,1.01896,1.01743,1.0193,1.01737,12800.0,1.01895,-0.0014917316845772274,54,post day,Tuesday
8811,2015-11-24 09:00:00,14173.0,1.0178,1.01743,1.01837,1.01874,1.01676,14173.0,1.01743,0.0009238964842789586,54,post day,Tuesday
8812,2015-11-24 10:00:00,11461.0,1.0181,1.01837,1.01705,1.01917,1.01663,11461.0,1.01837,-0.0012961890079244162,54,post day,Tuesday
8813,2015-11-24 11:00:00,8249.0,1.0172,1.01706,1.0179,1.01825,1.01637,8249.0,1.01705,0.0008357504547465881,54,post day,Tuesday
8814,2015-11-24 12:00:00,9741.0,1.0174,1.0179,1.01698,1.01793,1.01648,9741.0,1.0179,-0.0009038215934767972,54,post day,Tuesday
8815,2015-11-24 13:00:00,16964.0,1.0166,1.01698,1.01651,1.01732,1.01588,16964.0,1.01698,-0.0004621526480363138,54,post day,Tuesday
8816,2015-11-24 14:00:00,17160.0,1.0169,1.01651,1.01722,1.01796,1.01569,17160.0,1.01651,0.00069846828855593,54,post day,Tuesday
8817,2015-11-24 15:00:00,17218.0,1.0175,1.01722,1.017,1.01841,1.01637,17218.0,1.01722,-0.0002162757318968453,54,post day,Tuesday
8818,2015-11-24 16:00:00,12716.0,1.0168,1.017,1.01615,1.01773,1.0156,12716.0,1.017,-0.0008357915437559444,54,post day,Tuesday
8819,2015-11-24 17:00:00,8207.0,1.0155,1.01615,1.01589,1.01618,1.01456,8207.0,1.01615,-0.0002558677360627358,54,post day,Tuesday
8820,2015-11-24 18:00:00,8721.0,1.0156,1.01587,1.01611,1.01656,1.01481,8721.0,1.01589,0.00021655887940634223,54,post day,Tuesday
8821,2015-11-24 19:00:00,7065.0,1.0152,1.0161,1.01494,1.01655,1.01442,7065.0,1.01611,-0.0011514501382725447,54,post day,Tuesday
8822,2015-11-24 20:00:00,6258.0,1.0156,1.01493,1.01587,1.01593,1.01485,6258.0,1.01494,0.000916310323763077,54,post day,Tuesday
8823,2015-11-24 21:00:00,3935.0,1.0164,1.01587,1.01645,1.01699,1.01566,3935.0,1.01587,0.0005709391949757596,54,post day,Tuesday
8824,2015-11-24 22:00:00,5895.0,1.0166,1.01646,1.01665,1.01696,1.01635,5895.0,1.01645,0.00019676324462588219,54,post day,Tuesday
8825,2015-11-24 23:00:00,2938.0,1.0168,1.01665,1.01712,1.01722,1.01656,2938.0,1.01665,0.0004623026606993266,54,post day,Tuesday
8826,2015-11-25 00:00:00,6050.0,1.0163,1.01712,1.01623,1.0172,1.01574,6050.0,1.01712,-0.000875019663363278,54,post day,Wednesday
8827,2015-11-25 01:00:00,4295.0,1.0164,1.01624,1.01606,1.0168,1.01606,4295.0,1.01623,-0.00016728496501776515,54,post day,Wednesday
8828,2015-11-25 02:00:00,5643.0,1.0156,1.01606,1.01537,1.01608,1.01531,5643.0,1.01606,-0.0006790937543057077,54,post day,Wednesday
8829,2015-11-25 03:00:00,2870.0,1.0158,1.01537,1.01556,1.01607,1.0152,2870.0,1.01537,0.00018712390557128184,54,post day,Wednesday
8830,2015-11-25 04:00:00,3227.0,1.0165,1.01557,1.01684,1.01709,1.01557,3227.0,1.01556,0.0012603883571624993,54,post day,Wednesday
8831,2015-11-25 05:00:00,8140.0,1.0168,1.01685,1.01663,1.01702,1.01635,8140.0,1.01684,-0.00020652216671260325,54,post day,Wednesday
8832,2015-11-25 06:00:00,3354.0,1.016,1.01662,1.01558,1.01673,1.01544,3354.0,1.01663,-0.001032824134640917,54,post day,Wednesday
8833,2015-11-25 07:00:00,11064.0,1.0152,1.01558,1.01472,1.01607,1.01436,11064.0,1.01558,-0.0008468067508220534,54,post day,Wednesday
8834,2015-11-25 08:00:00,11193.0,1.0153,1.01472,1.01621,1.01644,1.0145,11193.0,1.01472,0.0014683853673919812,54,post day,Wednesday
8835,2015-11-25 09:00:00,22939.0,1.019,1.01621,1.01997,1.0209,1.01583,22939.0,1.01621,0.0037000226331171562,54,post day,Wednesday
8836,2015-11-25 10:00:00,16542.0,1.021,1.01997,1.02137,1.02163,1.01996,16542.0,1.01997,0.001372589389883865,54,post day,Wednesday
8837,2015-11-25 11:00:00,13859.0,1.0218,1.02136,1.02153,1.02296,1.02065,13859.0,1.02137,0.00015665233950493948,54,post day,Wednesday
8838,2015-11-25 12:00:00,9838.0,1.0212,1.02154,1.02085,1.02185,1.02032,9838.0,1.02153,-0.0006656681644200502,54,post day,Wednesday
8839,2015-11-25 13:00:00,16842.0,1.0221,1.02086,1.02206,1.02311,1.02056,16842.0,1.02085,0.001185286770828166,54,post day,Wednesday
8840,2015-11-25 14:00:00,16144.0,1.0228,1.02206,1.02411,1.02459,1.02152,16144.0,1.02206,0.0020057530869030268,54,post day,Wednesday
8841,2015-11-25 15:00:00,19715.0,1.024,1.02411,1.0239,1.02606,1.02279,19715.0,1.02411,-0.00020505609748956995,54,post day,Wednesday
8842,2015-11-25 16:00:00,14785.0,1.0228,1.02391,1.02228,1.024,1.02198,14785.0,1.0239,-0.0015821857603281128,54,post day,Wednesday
8843,2015-11-25 17:00:00,10815.0,1.0208,1.02228,1.02115,1.02228,1.01997,10815.0,1.02228,-0.0011053723050437015,54,post day,Wednesday
8844,2015-11-25 18:00:00,6569.0,1.0207,1.02114,1.02114,1.02134,1.01982,6569.0,1.02115,-9.792880575885533e-06,54,post day,Wednesday
8845,2015-11-25 19:00:00,7243.0,1.0213,1.02114,1.02185,1.0219,1.02082,7243.0,1.02114,0.0006953013298861943,54,post day,Wednesday
8846,2015-11-25 20:00:00,4624.0,1.0218,1.02186,1.02215,1.02215,1.02129,4624.0,1.02185,0.0002935851641630053,54,post day,Wednesday
8847,2015-11-25 21:00:00,7333.0,1.022,1.02217,1.02001,1.02243,1.02001,7333.0,1.02215,-0.0020936261801103645,54,post day,Wednesday
8848,2015-11-25 22:00:00,5375.0,1.0217,1.0207,1.02143,1.02201,1.02045,5375.0,1.02001,0.00139214321428219,54,post day,Wednesday
8849,2015-11-25 23:00:00,4401.0,1.0218,1.02149,1.02184,1.02194,1.02146,4401.0,1.02143,0.00040139804000276225,54,post day,Wednesday
8850,2015-11-26 00:00:00,4707.0,1.0218,1.02183,1.02199,1.02226,1.0214,4707.0,1.02184,0.00014679401863292927,54,post day,Thursday
8851,2015-11-20 00:00:00,2517.0,1.0142,1.01357,1.01472,1.0149,1.01334,2517.0,,,55,prior day,Friday
8852,2015-11-20 01:00:00,3525.0,1.0149,1.01471,1.0144,1.0154,1.01437,3525.0,1.01472,-0.00031535793125206754,55,prior day,Friday
8853,2015-11-20 02:00:00,4666.0,1.0136,1.01441,1.01331,1.01451,1.01304,4666.0,1.0144,-0.001074526813880161,55,prior day,Friday
8854,2015-11-20 03:00:00,2475.0,1.0138,1.01331,1.01374,1.01412,1.01329,2475.0,1.01331,0.0004243518765236231,55,prior day,Friday
8855,2015-11-20 04:00:00,8049.0,1.0136,1.01374,1.01343,1.01392,1.01316,8049.0,1.01374,-0.00030579833093301285,55,prior day,Friday
8856,2015-11-20 05:00:00,2756.0,1.0135,1.01344,1.01296,1.01407,1.01294,2756.0,1.01343,-0.0004637715481088683,55,prior day,Friday
8857,2015-11-20 06:00:00,4644.0,1.0126,1.01296,1.0128,1.01314,1.01222,4644.0,1.01296,-0.00015795293002700996,55,prior day,Friday
8858,2015-11-20 07:00:00,9202.0,1.0142,1.01281,1.01558,1.01573,1.01272,9202.0,1.0128,0.002744865718799373,55,prior day,Friday
8859,2015-11-20 08:00:00,19081.0,1.0159,1.01558,1.01468,1.01674,1.01463,19081.0,1.01558,-0.0008861931113254504,55,prior day,Friday
8860,2015-11-20 09:00:00,11974.0,1.0144,1.01467,1.01432,1.01503,1.01376,11974.0,1.01468,-0.00035479165845381396,55,prior day,Friday
8861,2015-11-20 10:00:00,9854.0,1.0137,1.01432,1.01358,1.01451,1.01305,9854.0,1.01432,-0.0007295528038490663,55,prior day,Friday
8862,2015-11-20 11:00:00,7658.0,1.0144,1.01359,1.01629,1.01633,1.01359,7658.0,1.01358,0.00267369127251918,55,prior day,Friday
8863,2015-11-20 12:00:00,8695.0,1.0162,1.01629,1.01528,1.0176,1.01467,8695.0,1.01629,-0.0009938108217142306,55,prior day,Friday
8864,2015-11-20 13:00:00,11625.0,1.0149,1.01528,1.01452,1.01554,1.01401,11625.0,1.01528,-0.0007485619730516429,55,prior day,Friday
8865,2015-11-20 14:00:00,14248.0,1.0145,1.01452,1.01536,1.01569,1.0135,14248.0,1.01452,0.0008279777628828922,55,prior day,Friday
8866,2015-11-20 15:00:00,15501.0,1.0163,1.01537,1.01718,1.01742,1.01523,15501.0,1.01536,0.001792467696186508,55,prior day,Friday
8867,2015-11-20 16:00:00,13215.0,1.018,1.01717,1.01833,1.01877,1.01656,13215.0,1.01718,0.0011305766924241377,55,prior day,Friday
8868,2015-11-20 17:00:00,5987.0,1.019,1.01833,1.01914,1.01971,1.01813,5987.0,1.01833,0.0007954199522747807,55,prior day,Friday
8869,2015-11-20 18:00:00,6418.0,1.0193,1.01914,1.01901,1.01979,1.01873,6418.0,1.01914,-0.000127558529740726,55,prior day,Friday
8870,2015-11-20 19:00:00,5721.0,1.0189,1.01901,1.01853,1.0194,1.01836,5721.0,1.01901,-0.00047104542644334793,55,prior day,Friday
8871,2015-11-20 20:00:00,4614.0,1.0187,1.01853,1.01858,1.01906,1.01833,4614.0,1.01853,4.909035570882107e-05,55,prior day,Friday
8872,2015-11-20 21:00:00,2998.0,1.0186,1.01858,1.01775,1.01896,1.01763,2998.0,1.01858,-0.0008148599030023252,55,prior day,Friday
8873,2015-11-20 22:00:00,,,,,,,,,,55,prior day,Friday
8874,2015-11-20 23:00:00,,,,,,,,,,55,prior day,Friday
8875,2015-11-23 00:00:00,5294.0,1.0197,1.01975,1.01949,1.01999,1.01919,5294.0,1.01974,-0.00024516053111585644,55,prior day,Monday
8876,2015-11-23 01:00:00,7121.0,1.0199,1.01948,1.02067,1.02093,1.01917,7121.0,1.01949,0.0011574414658309144,55,prior day,Monday
8877,2015-11-23 02:00:00,11397.0,1.021,1.02068,1.02138,1.02168,1.02037,11397.0,1.02067,0.0006956215035221849,55,prior day,Monday
8878,2015-11-23 03:00:00,7701.0,1.0207,1.02137,1.02043,1.02145,1.02036,7701.0,1.02138,-0.0009301141592747131,55,prior day,Monday
8879,2015-11-23 04:00:00,2409.0,1.0207,1.02043,1.02066,1.02087,1.0204,2409.0,1.02043,0.0002253951765431754,55,prior day,Monday
8880,2015-11-23 05:00:00,3152.0,1.0205,1.02067,1.02065,1.02078,1.02022,3152.0,1.02066,-9.797581956619706e-06,55,prior day,Monday
8881,2015-11-23 06:00:00,2472.0,1.0205,1.02066,1.02064,1.02106,1.02012,2472.0,1.02065,-9.797677950389959e-06,55,prior day,Monday
8882,2015-11-23 07:00:00,8889.0,1.02,1.02064,1.01917,1.02131,1.01893,8889.0,1.02064,-0.0014402727700267306,55,prior day,Monday
8883,2015-11-23 08:00:00,11908.0,1.0186,1.01918,1.01823,1.01944,1.01787,11908.0,1.01917,-0.0009223191420469018,55,prior day,Monday
8884,2015-11-23 09:00:00,9790.0,1.0185,1.01823,1.01858,1.01943,1.01776,9790.0,1.01823,0.0003437337340287288,55,prior day,Monday
8885,2015-11-23 10:00:00,8811.0,1.02,1.01858,1.02079,1.021,1.01842,8811.0,1.01858,0.002169687211608362,55,prior day,Monday
8886,2015-11-23 11:00:00,9522.0,1.021,1.02079,1.02151,1.0226,1.02017,9522.0,1.02079,0.0007053360632449689,55,prior day,Monday
8887,2015-11-23 12:00:00,11223.0,1.0206,1.02151,1.02063,1.02177,1.01949,11223.0,1.02151,-0.0008614697849262287,55,prior day,Monday
8888,2015-11-23 13:00:00,12558.0,1.0204,1.02064,1.01933,1.02143,1.01932,12558.0,1.02063,-0.0012737230925995286,55,prior day,Monday
8889,2015-11-23 14:00:00,16183.0,1.0192,1.01935,1.01806,1.02015,1.01751,16183.0,1.01933,-0.0012459164353056463,55,prior day,Monday
8890,2015-11-23 15:00:00,15895.0,1.0194,1.01807,1.02014,1.02045,1.01804,15895.0,1.01806,0.0020431015853683296,55,prior day,Monday
8891,2015-11-23 16:00:00,11489.0,1.0204,1.02014,1.0206,1.02132,1.01954,11489.0,1.02014,0.00045091850138207,55,prior day,Monday
8892,2015-11-23 17:00:00,6668.0,1.0194,1.02059,1.01943,1.02059,1.01879,6668.0,1.0206,-0.0011463844797177086,55,prior day,Monday
8893,2015-11-23 18:00:00,7666.0,1.0196,1.01943,1.01912,1.02009,1.01894,7666.0,1.01943,-0.00030409150211395825,55,prior day,Monday
8894,2015-11-23 19:00:00,4809.0,1.0192,1.01914,1.01937,1.01974,1.01881,4809.0,1.01912,0.0002453096789387741,55,prior day,Monday
8895,2015-11-23 20:00:00,4620.0,1.0189,1.01936,1.01874,1.01946,1.01858,4620.0,1.01937,-0.0006180287824834264,55,prior day,Monday
8896,2015-11-23 21:00:00,1501.0,1.0185,1.01873,1.01795,1.01888,1.01782,1501.0,1.01874,-0.0007754677346526773,55,prior day,Monday
8897,2015-11-23 22:00:00,2959.0,1.0182,1.01796,1.01837,1.01843,1.01784,2959.0,1.01795,0.00041259393879865123,55,prior day,Monday
8898,2015-11-23 23:00:00,9514.0,1.0186,1.01838,1.01847,1.01884,1.01814,9514.0,1.01837,9.819613696396103e-05,55,prior day,Monday
8899,2015-11-24 00:00:00,5822.0,1.0182,1.01847,1.01808,1.01868,1.01777,5822.0,1.01847,-0.00038292733217462513,55,prior day,Tuesday
8900,2015-11-24 01:00:00,5879.0,1.0177,1.01807,1.01749,1.01829,1.01692,5879.0,1.01808,-0.0005795222379381684,55,prior day,Tuesday
8901,2015-11-24 02:00:00,2458.0,1.0178,1.01748,1.01795,1.01828,1.01723,2458.0,1.01749,0.00045209289526177646,55,prior day,Tuesday
8902,2015-11-24 03:00:00,3464.0,1.0182,1.01795,1.01802,1.01832,1.01791,3464.0,1.01795,6.876565646644187e-05,55,prior day,Tuesday
8903,2015-11-24 04:00:00,5491.0,1.0181,1.01802,1.01796,1.0185,1.01788,5491.0,1.01802,-5.893793835086638e-05,55,prior day,Tuesday
8904,2015-11-24 05:00:00,5721.0,1.0184,1.01796,1.01829,1.01871,1.01794,5721.0,1.01796,0.00032417776729924696,55,prior day,Tuesday
8905,2015-11-24 06:00:00,3367.0,1.019,1.0183,1.01884,1.01937,1.01822,3367.0,1.01829,0.0005401211835528685,55,prior day,Tuesday
8906,2015-11-24 07:00:00,7954.0,1.0187,1.01885,1.01895,1.01939,1.01812,7954.0,1.01884,0.00010796592202902762,55,prior day,Tuesday
8907,2015-11-24 08:00:00,12800.0,1.0182,1.01896,1.01743,1.0193,1.01737,12800.0,1.01895,-0.0014917316845772274,55,prior day,Tuesday
8908,2015-11-24 09:00:00,14173.0,1.0178,1.01743,1.01837,1.01874,1.01676,14173.0,1.01743,0.0009238964842789586,55,prior day,Tuesday
8909,2015-11-24 10:00:00,11461.0,1.0181,1.01837,1.01705,1.01917,1.01663,11461.0,1.01837,-0.0012961890079244162,55,prior day,Tuesday
8910,2015-11-24 11:00:00,8249.0,1.0172,1.01706,1.0179,1.01825,1.01637,8249.0,1.01705,0.0008357504547465881,55,prior day,Tuesday
8911,2015-11-24 12:00:00,9741.0,1.0174,1.0179,1.01698,1.01793,1.01648,9741.0,1.0179,-0.0009038215934767972,55,prior day,Tuesday
8912,2015-11-24 13:00:00,16964.0,1.0166,1.01698,1.01651,1.01732,1.01588,16964.0,1.01698,-0.0004621526480363138,55,prior day,Tuesday
8913,2015-11-24 14:00:00,17160.0,1.0169,1.01651,1.01722,1.01796,1.01569,17160.0,1.01651,0.00069846828855593,55,prior day,Tuesday
8914,2015-11-24 15:00:00,17218.0,1.0175,1.01722,1.017,1.01841,1.01637,17218.0,1.01722,-0.0002162757318968453,55,prior day,Tuesday
8915,2015-11-24 16:00:00,12716.0,1.0168,1.017,1.01615,1.01773,1.0156,12716.0,1.017,-0.0008357915437559444,55,prior day,Tuesday
8916,2015-11-24 17:00:00,8207.0,1.0155,1.01615,1.01589,1.01618,1.01456,8207.0,1.01615,-0.0002558677360627358,55,prior day,Tuesday
8917,2015-11-24 18:00:00,8721.0,1.0156,1.01587,1.01611,1.01656,1.01481,8721.0,1.01589,0.00021655887940634223,55,prior day,Tuesday
8918,2015-11-24 19:00:00,7065.0,1.0152,1.0161,1.01494,1.01655,1.01442,7065.0,1.01611,-0.0011514501382725447,55,prior day,Tuesday
8919,2015-11-24 20:00:00,6258.0,1.0156,1.01493,1.01587,1.01593,1.01485,6258.0,1.01494,0.000916310323763077,55,prior day,Tuesday
8920,2015-11-24 21:00:00,3935.0,1.0164,1.01587,1.01645,1.01699,1.01566,3935.0,1.01587,0.0005709391949757596,55,prior day,Tuesday
8921,2015-11-24 22:00:00,5895.0,1.0166,1.01646,1.01665,1.01696,1.01635,5895.0,1.01645,0.00019676324462588219,55,prior day,Tuesday
8922,2015-11-24 23:00:00,2938.0,1.0168,1.01665,1.01712,1.01722,1.01656,2938.0,1.01665,0.0004623026606993266,55,prior day,Tuesday
8923,2015-11-25 00:00:00,6050.0,1.0163,1.01712,1.01623,1.0172,1.01574,6050.0,1.01712,-0.000875019663363278,55,outlier day,Wednesday
8924,2015-11-25 01:00:00,4295.0,1.0164,1.01624,1.01606,1.0168,1.01606,4295.0,1.01623,-0.00016728496501776515,55,outlier day,Wednesday
8925,2015-11-25 02:00:00,5643.0,1.0156,1.01606,1.01537,1.01608,1.01531,5643.0,1.01606,-0.0006790937543057077,55,outlier day,Wednesday
8926,2015-11-25 03:00:00,2870.0,1.0158,1.01537,1.01556,1.01607,1.0152,2870.0,1.01537,0.00018712390557128184,55,outlier day,Wednesday
8927,2015-11-25 04:00:00,3227.0,1.0165,1.01557,1.01684,1.01709,1.01557,3227.0,1.01556,0.0012603883571624993,55,outlier day,Wednesday
8928,2015-11-25 05:00:00,8140.0,1.0168,1.01685,1.01663,1.01702,1.01635,8140.0,1.01684,-0.00020652216671260325,55,outlier day,Wednesday
8929,2015-11-25 06:00:00,3354.0,1.016,1.01662,1.01558,1.01673,1.01544,3354.0,1.01663,-0.001032824134640917,55,outlier day,Wednesday
8930,2015-11-25 07:00:00,11064.0,1.0152,1.01558,1.01472,1.01607,1.01436,11064.0,1.01558,-0.0008468067508220534,55,outlier day,Wednesday
8931,2015-11-25 08:00:00,11193.0,1.0153,1.01472,1.01621,1.01644,1.0145,11193.0,1.01472,0.0014683853673919812,55,outlier day,Wednesday
8932,2015-11-25 09:00:00,22939.0,1.019,1.01621,1.01997,1.0209,1.01583,22939.0,1.01621,0.0037000226331171562,55,outlier day,Wednesday
8933,2015-11-25 10:00:00,16542.0,1.021,1.01997,1.02137,1.02163,1.01996,16542.0,1.01997,0.001372589389883865,55,outlier day,Wednesday
8934,2015-11-25 11:00:00,13859.0,1.0218,1.02136,1.02153,1.02296,1.02065,13859.0,1.02137,0.00015665233950493948,55,outlier day,Wednesday
8935,2015-11-25 12:00:00,9838.0,1.0212,1.02154,1.02085,1.02185,1.02032,9838.0,1.02153,-0.0006656681644200502,55,outlier day,Wednesday
